






"Handl(Goods ID)","Product Name","Item No.","Price","Barcode(Ignore)","Category","Weight","SaleProp Type","Seo Title","Seo Keywords","Seo Descript","Detail(HTML)","Brand","Tags","Property Option(Ignore)","Status","Main Image(Http)","Other Image","Mini Detail","Group Codeno","Buy Counts","Diy Remark","Create Time","Field 1(Ignore)","Field 2(Ignore)","Field 3(Ignore)","Field 4(Ignore)","Field 5(Ignore)","Sku Code","Sku Barcode(Ignore)","Sku Price","Sku Weight","Sku Qty","Sku Option1","Sku Option1 Value","Sku Option2","Sku Option2 Value","Sku Option3","Sku Option3 Value","Sku Option4","Sku Option4 Value","Sku Option5","Sku Option5 Value","Is Bookable"
"358697","Black Color Block Hollow-out Lace Gauze Patchwork Plus Size Babydoll","LC31319-2","6.555","","Plus Size Clothing,Plus Size Lingerie","0.16","1","","","","<p>
	<br />
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Spaghetti straps with flowers are adjustable</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Double layer bra with hollowed-out lace and gauze</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•The waist is a delicate hollow-out lace pattern</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Babydoll’s hemline with contrasting colors of gauze and lace</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•The sexy babydoll includes a thong</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Wearing sexy&nbsp;<strong><a href=""/Plus-Size-Lingerie-c9.html"" target=""_blank"">plus size lingerie</a></strong>&nbsp;accentuates your sexy body</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;""><br />
</span> 
</p>
<p style=""white-space:normal;"">
	<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
</p>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
	<tbody>
		<tr>
			<td rowspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Sizes</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Waist</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Length</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Hem_Width</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">0X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;""></span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;""></span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;""></span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">1X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">85</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">77</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">196</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">2X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">92</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">79</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">205</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">3X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">99</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">81</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">214</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">4X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">106</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">83</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">223</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">5X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">113</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">85</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">239</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Elasticity</span><o:p></o:p>
				</p>
			</td>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">High</span><o:p></o:p>
				</p>
			</td>
		</tr>
	</tbody>
</table>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">&nbsp;<br />
</span><strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong> 
</p>
<p style=""white-space:normal;"">
	<o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">1.There maybe 1</span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-family:Arial;"">-2 cm</span></st1:chmetcnv><span style=""font-family:Arial;"">&nbsp;deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span>
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/09/07/0/8/08c0c95b56dbf557.jpg","http://cdn2.shopxsy.com/24456/2020/09/07/c/f/cf22578128edf3ac.jpg,http://cdn2.shopxsy.com/24456/2020/09/07/4/3/43aa9d8d1fcfc3d3.jpg,http://cdn2.shopxsy.com/24456/2020/09/07/2/4/24419e4fd4678d02.jpg,http://cdn2.shopxsy.com/24456/2020/09/07/4/4/44f5903d700103b0.jpg","","LC31319","0","0","2020-09-07 02:55:28","","","","","","LC31319-2-0X","","6.555","0.137","52","Color","Black","Size","(US 12-14)0X","","","","","","","0"
"358697","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-2-1X","","6.555","0.137","16","","Black","","(US 14-16)1X","","","","","","","0"
"358697","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-2-2X","","6.555","0.137","0","","Black","","(US 18-20)2X","","","","","","","0"
"358697","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-2-3X","","6.555","0.146","0","","Black","","(US 22-24)3X","","","","","","","0"
"358697","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-2-4X","","6.555","0.152","0","","Black","","(US 26-28)4X","","","","","","","0"
"358697","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-2-5X","","6.555","0.16","0","","Black","","(US 30-32)5X","","","","","","","0"
"358685","Red Color Block Hollow-out Lace Gauze Patchwork Plus Size Babydoll","LC31319-3","6.555","","Plus Size Clothing,Plus Size Lingerie","0.163","1","","","","<p>
	<br />
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Spaghetti straps with flowers are adjustable</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Double layer bra with hollowed-out lace and gauze</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•The waist is a delicate hollow-out lace pattern</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Babydoll’s hemline with contrasting colors of gauze and lace</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•The sexy babydoll includes a thong</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Wearing sexy&nbsp;<strong><a href=""/Plus-Size-Lingerie-c9.html"" target=""_blank"">plus size lingerie</a></strong>&nbsp;accentuates your sexy body</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;""><br />
</span> 
</p>
<p style=""white-space:normal;"">
	<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
</p>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
	<tbody>
		<tr>
			<td rowspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Sizes</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Waist</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Length</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Hem_Width</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">0X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;""></span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;""></span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;""></span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">1X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">85</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">77</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">196</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">2X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">92</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">79</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">205</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">3X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">99</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">81</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">214</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">4X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">106</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">83</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">223</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">5X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">113</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">85</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">239</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Elasticity</span><o:p></o:p>
				</p>
			</td>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">High</span><o:p></o:p>
				</p>
			</td>
		</tr>
	</tbody>
</table>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">&nbsp;<br />
</span><strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong> 
</p>
<p style=""white-space:normal;"">
	<o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">1.There maybe 1</span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-family:Arial;"">-2 cm</span></st1:chmetcnv><span style=""font-family:Arial;"">&nbsp;deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span>
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/09/07/b/7/b7491659cb1a908d.jpg","http://cdn2.shopxsy.com/24456/2020/09/07/5/5/557db64f7efcd21d.jpg,http://cdn2.shopxsy.com/24456/2020/09/07/6/c/6cd882276d077189.jpg","","LC31319","0","0","2020-09-07 04:55:28","","","","","","LC31319-3-0X","","6.555","0.134","47","Color","Red","Size","(US 12-14)0X","","","","","","","0"
"358685","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-3-1X","","6.555","0.135","18","","Red","","(US 14-16)1X","","","","","","","0"
"358685","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-3-2X","","6.555","0.136","0","","Red","","(US 18-20)2X","","","","","","","0"
"358685","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-3-3X","","6.555","0.15","0","","Red","","(US 22-24)3X","","","","","","","0"
"358685","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-3-4X","","6.555","0.158","0","","Red","","(US 26-28)4X","","","","","","","0"
"358685","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC31319-3-5X","","6.555","0.163","0","","Red","","(US 30-32)5X","","","","","","","0"
"326832","Red Plus Size Enticing Words Satin Cami Set","LC43170-3","6.785","","Plus Size Clothing,Plus Size Lingerie","0.14","1","","","","<p>
	<br />
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Get ready for a flirty night in this sexy satin&nbsp;<strong><a href=""/Plus-Size-Lingerie-c9.html"">plus size lingerie</a></strong>&nbsp;set</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Sheer lace triangle cups with cascading lace sides</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•A satin bow accent between the cups</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Halter straps, a loose satin bodice</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•A low back with a tie back closure</span> 
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">•Matching satin shorts with lace side panels, vented side slits with satin bows, and a mini length</span> 
</p>
<p style=""white-space:normal;"">
	<br />
</p>
<p style=""white-space:normal;"">
	<strong><span style=""font-family:Arial;"">Size Chart (CM)</span></strong><o:p></o:p>
</p>
<table border=""1"" cellspacing=""0"" cellpadding=""0"">
	<tbody>
		<tr>
			<td rowspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Sizes</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Length</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Under_Bust_Girth</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Hem_Width</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Trousers_Waist</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Outseam</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Relax</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">1X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">64</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">80</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">63</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">78</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">21</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">2X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">65</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">87</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">66.5</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">85</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">22</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">3X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">66</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">94</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">70</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">92</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">23</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">4X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">67</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">101</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">73.5</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">99</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">24</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">5X</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">68</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">108</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">77</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">106</span><o:p></o:p>
				</p>
			</td>
			<td>
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">25</span><o:p></o:p>
				</p>
			</td>
		</tr>
		<tr>
			<td colspan=""2"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Elasticity</span><o:p></o:p>
				</p>
			</td>
			<td colspan=""4"">
				<p style=""text-align:center;"">
					<span style=""font-family:Arial;"">Medium</span><o:p></o:p>
				</p>
			</td>
		</tr>
	</tbody>
</table>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">&nbsp;<br />
</span><strong><span style=""font-family:Arial;color:#202020;"">Note:</span></strong> 
</p>
<p style=""white-space:normal;"">
	<o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">1.There maybe 1</span><st1:chmetcnv unitname=""cm"" sourcevalue=""2"" hasspace=""True"" negative=""True"" numbertype=""1"" tcsc=""0"" w:st=""on""><span style=""font-family:Arial;"">-2 cm</span></st1:chmetcnv><span style=""font-family:Arial;"">&nbsp;deviation in different sizes, locations and stretch of fabrics. Size chart is for reference only, there may be a little difference with what you get.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">2.There are 3 kinds of elasticity: High Elasticity (two-sided stretched), Medium Elasticity (one-sided stretched) and Nonelastic (can not stretched ).</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">3.Color may be lighter or darker due to the different PC display.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">4.Wash it by hand in 30-degree water, hang to dry in shade, prohibit bleaching.</span><o:p></o:p>
</p>
<p style=""white-space:normal;"">
	<span style=""font-family:Arial;"">5.There maybe a slightly difference on detail and pattern of this dress.</span> 
</p>","","","","1","http://cdn2.shopxsy.com/24456/2020/08/27/5/f/5fa0608d5b0eb855.jpg","http://cdn2.shopxsy.com/24456/2020/08/27/6/5/65fa8ff1c41cb415.jpg,http://cdn2.shopxsy.com/24456/2020/08/27/0/2/02538c11fa1f1567.jpg,http://cdn2.shopxsy.com/24456/2020/08/27/b/8/b8043afe5aa44859.jpg,http://cdn2.shopxsy.com/24456/2020/08/27/7/c/7c2c05515a251754.jpg","","LC43170","1","0","2020-08-27 02:39:03","","","","","","LC43170-3-1X","","6.785","0.106","0","Color","Red","Size","(US 14-16)1X","","","","","","","0"
"326832","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC43170-3-2X","","6.785","0.115","8","","Red","","(US 18-20)2X","","","","","","","0"
"326832","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC43170-3-3X","","6.785","0.127","1","","Red","","(US 22-24)3X","","","","","","","0"
"326832","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC43170-3-4X","","6.785","0.134","0","","Red","","(US 26-28)4X","","","","","","","0"
"326832","","","","","","","","","","","","","","","","","","","","","","","","","","","","LC43170-3-5X","","6.785","0.14","0","","Red","","(US 30-32)5X","","","","","","","0"
